id,label
756544,OFF
963370,OFF
168589,NOT
340375,NOT
291025,NOT
913521,NOT
594103,OFF
319482,NOT
955414,NOT
721866,OFF
317943,OFF
979633,NOT
359786,NOT
729315,NOT
622219,NOT
353905,OFF
291874,NOT
240914,OFF
750728,NOT
752334,NOT
287699,NOT
655609,OFF
785322,OFF
477559,OFF
422809,NOT
649666,NOT
889608,NOT
311397,NOT
195712,OFF
193262,NOT
573567,OFF
446201,NOT
848766,OFF
375262,NOT
461841,NOT
826405,OFF
967365,NOT
855199,NOT
568654,NOT
449944,NOT
889197,NOT
182684,NOT
568768,NOT
904674,NOT
998291,OFF
683936,NOT
514868,OFF
306726,NOT
708862,NOT
410142,NOT
268439,NOT
869042,NOT
200136,NOT
666242,NOT
545644,OFF
715233,OFF
676810,OFF
365443,NOT
399326,NOT
249553,NOT
485010,NOT
888261,NOT
443126,NOT
679689,NOT
856633,OFF
502098,NOT
888084,NOT
986138,OFF
311783,NOT
758391,NOT
974963,NOT
444194,OFF
427697,NOT
656183,NOT
693182,NOT
750602,NOT
723954,OFF
563730,NOT
691633,NOT
662025,OFF
753734,NOT
348069,NOT
167129,OFF
917968,NOT
453360,OFF
521890,OFF
771383,NOT
234157,NOT
796454,NOT
464000,OFF
972907,NOT
113940,NOT
585556,NOT
673036,NOT
455321,OFF
927062,NOT
532968,NOT
452254,NOT
279226,NOT
921233,NOT
359108,NOT
645861,NOT
310990,NOT
370786,NOT
630198,OFF
976299,NOT
110096,NOT
621952,OFF
111358,NOT
763710,NOT
349791,NOT
244550,NOT
177958,NOT
373849,NOT
351701,NOT
918928,NOT
470103,NOT
496350,NOT
760073,NOT
523674,NOT
471451,NOT
923017,OFF
878276,NOT
342452,NOT
412256,NOT
100300,NOT
982057,NOT
838201,NOT
963143,NOT
825487,NOT
888684,NOT
898717,NOT
852958,NOT
952461,OFF
662209,NOT
384779,OFF
717571,NOT
231007,NOT
624050,OFF
887507,NOT
773783,NOT
447560,OFF
339777,OFF
737791,NOT
238784,NOT
253698,OFF
335380,NOT
289717,NOT
511692,OFF
802508,NOT
447016,NOT
816169,NOT
145938,NOT
866540,OFF
628027,OFF
968240,NOT
792936,NOT
705864,OFF
715174,OFF
665736,OFF
597338,NOT
543154,NOT
744931,NOT
181752,NOT
361373,OFF
492372,NOT
404945,NOT
970155,NOT
142433,OFF
504453,NOT
973917,OFF
317469,NOT
492313,NOT
928655,NOT
821918,NOT
958546,OFF
279373,OFF
178105,OFF
628425,OFF
652752,OFF
945533,OFF
723130,NOT
629399,NOT
141595,OFF
840366,NOT
344436,OFF
403185,OFF
746625,NOT
758573,NOT
612817,NOT
476688,NOT
895604,NOT
598698,NOT
100832,OFF
760013,NOT
487442,OFF
618704,OFF
415500,NOT
907706,NOT
773206,OFF
820347,NOT
801142,NOT
243471,NOT
985744,NOT
404465,NOT
567564,NOT
519021,NOT
486718,NOT
670093,NOT
764446,NOT
386158,NOT
686836,OFF
336262,NOT
528175,OFF
497268,NOT
910563,OFF
610464,OFF
329201,NOT
947453,NOT
844245,NOT
491786,NOT
357307,NOT
686668,NOT
211625,NOT
536631,NOT
641045,NOT
411314,OFF
127175,NOT
683687,NOT
499649,OFF
196053,NOT
990350,NOT
933402,NOT
718368,OFF
283670,OFF
451986,NOT
606227,NOT
413571,NOT
539688,OFF
591585,NOT
595783,NOT
382216,OFF
232118,NOT
152534,NOT
104019,NOT
679413,NOT
554400,NOT
956769,NOT
636156,NOT
444777,NOT
297082,OFF
877024,OFF
280281,OFF
702718,NOT
215204,NOT
942291,NOT
756304,NOT
822278,NOT
636008,NOT
811459,OFF
198357,OFF
330853,NOT
681852,NOT
607083,NOT
677668,NOT
697006,NOT
814279,NOT
951802,NOT
485102,NOT
184357,NOT
619701,NOT
523367,NOT
494607,NOT
712350,OFF
739399,OFF
232664,NOT
261071,NOT
181938,NOT
671480,NOT
635672,NOT
441097,NOT
806258,OFF
872049,NOT
659110,OFF
354748,OFF
284004,NOT
539511,NOT
131114,NOT
294368,NOT
118009,NOT
817804,NOT
672467,NOT
854921,NOT
688701,OFF
684814,NOT
294766,NOT
907621,NOT
409983,OFF
648344,OFF
464857,NOT
106290,NOT
453281,OFF
659636,NOT
481656,NOT
167206,NOT
359996,OFF
339428,NOT
897279,NOT
955971,NOT
233225,NOT
296421,OFF
786248,NOT
541162,NOT
787427,NOT
592605,NOT
501532,NOT
716747,NOT
405471,OFF
846656,NOT
945723,NOT
310496,NOT
511526,NOT
195979,OFF
950393,NOT
447810,NOT
249338,OFF
841390,NOT
218745,NOT
704842,OFF
327758,OFF
717833,OFF
863027,NOT
773088,NOT
758955,OFF
649658,NOT
474133,NOT
674888,OFF
637487,NOT
868931,NOT
292999,NOT
816948,NOT
639924,NOT
998485,NOT
744069,NOT
929273,OFF
734176,NOT
258776,NOT
561858,OFF
454993,NOT
499539,NOT
156018,NOT
456774,OFF
836373,NOT
474200,NOT
261714,NOT
280216,NOT
585705,NOT
662722,NOT
537195,OFF
434183,OFF
893647,NOT
549801,NOT
876397,NOT
595558,NOT
813493,NOT
512619,OFF
218279,OFF
549170,NOT
970202,NOT
352716,NOT
230986,NOT
557089,NOT
639225,NOT
271186,NOT
110473,NOT
273540,NOT
742611,NOT
863408,NOT
187200,OFF
585517,NOT
629987,NOT
580297,OFF
761312,NOT
847835,NOT
574969,NOT
963528,NOT
677416,NOT
965652,NOT
776883,NOT
530601,NOT
302691,NOT
188487,NOT
487257,NOT
235658,NOT
906739,NOT
154244,NOT
105410,NOT
525495,OFF
187404,NOT
970773,OFF
455980,OFF
910936,NOT
980685,NOT
624525,NOT
189017,OFF
245157,NOT
667586,OFF
743212,NOT
537548,NOT
411113,NOT
805038,NOT
255672,OFF
644236,NOT
429321,NOT
212579,NOT
856095,NOT
728798,OFF
361862,NOT
436459,NOT
576663,NOT
964161,OFF
750428,OFF
337752,NOT
503335,NOT
268610,NOT
216600,OFF
604210,NOT
626051,NOT
798126,OFF
685901,NOT
108548,OFF
984539,NOT
699831,NOT
959870,NOT
956762,NOT
615662,OFF
327133,NOT
156071,NOT
237485,OFF
349160,OFF
122452,OFF
783010,NOT
877280,OFF
904248,NOT
901466,NOT
628446,NOT
596475,NOT
937724,OFF
380368,NOT
546513,OFF
314329,NOT
605547,OFF
597879,NOT
832840,NOT
737957,NOT
647810,NOT
427837,NOT
819858,NOT
520334,NOT
702468,NOT
578206,NOT
934791,NOT
715071,OFF
153580,NOT
907955,NOT
551201,OFF
330253,NOT
277512,NOT
908878,NOT
570872,NOT
449734,NOT
568596,OFF
717724,OFF
126972,NOT
745730,NOT
275686,OFF
364301,NOT
626596,OFF
879151,NOT
788109,NOT
233181,NOT
863701,NOT
121265,NOT
449081,NOT
630525,NOT
777424,NOT
786613,OFF
274928,NOT
668543,NOT
493010,NOT
476291,OFF
666991,NOT
740572,OFF
684517,NOT
118172,OFF
797567,OFF
941637,NOT
266038,NOT
359598,NOT
431857,NOT
629021,NOT
485669,NOT
321027,NOT
563617,OFF
988217,NOT
590361,NOT
331601,NOT
649703,NOT
726694,NOT
617019,NOT
663396,NOT
906845,OFF
516437,NOT
641011,NOT
342869,NOT
158290,NOT
251001,NOT
494708,OFF
318479,OFF
279888,NOT
243107,NOT
220485,NOT
303231,NOT
673906,OFF
638882,NOT
741683,OFF
860038,NOT
681976,OFF
157735,NOT
753473,NOT
333811,OFF
246866,NOT
827897,NOT
703435,NOT
783453,NOT
601148,OFF
226975,NOT
448205,OFF
927992,OFF
371555,NOT
554529,NOT
835450,NOT
666971,NOT
483097,NOT
182623,NOT
916926,NOT
265943,NOT
826365,NOT
580252,NOT
135912,NOT
837122,OFF
351096,NOT
783962,NOT
595270,NOT
904721,NOT
494139,NOT
229635,NOT
942206,OFF
674800,NOT
818555,NOT
449455,NOT
988423,NOT
934580,NOT
389783,NOT
163200,NOT
591634,OFF
711529,NOT
625724,OFF
121607,NOT
113165,NOT
688805,NOT
857843,OFF
386525,NOT
607422,NOT
427911,NOT
693581,NOT
132690,NOT
525964,OFF
276771,NOT
213441,NOT
827071,NOT
863949,NOT
332851,NOT
128964,NOT
800973,NOT
691555,NOT
468227,NOT
897213,OFF
139660,OFF
145435,NOT
965559,NOT
420758,NOT
587540,NOT
141185,NOT
622991,OFF
833412,NOT
710783,NOT
115492,NOT
365958,OFF
768949,NOT
817430,OFF
526203,NOT
102652,NOT
259151,NOT
188113,NOT
372636,NOT
267064,NOT
460899,NOT
404142,OFF
840554,NOT
397741,NOT
929621,NOT
377057,NOT
585699,NOT
129717,NOT
434583,OFF
493821,OFF
526444,OFF
247846,NOT
593785,NOT
121939,OFF
818308,NOT
656704,NOT
740147,NOT
402844,NOT
331241,OFF
294705,NOT
108042,NOT
461445,NOT
541748,NOT
409223,NOT
938806,NOT
818400,NOT
625213,NOT
786042,NOT
491385,NOT
219326,NOT
182546,NOT
686550,NOT
611251,NOT
195250,NOT
546057,NOT
922937,NOT
263929,NOT
278219,NOT
406872,NOT
448498,OFF
330090,NOT
899212,NOT
496459,OFF
348002,NOT
597065,NOT
677301,OFF
749235,NOT
550369,OFF
119435,NOT
578507,OFF
181191,NOT
755822,NOT
403327,OFF
193250,NOT
121732,OFF
720280,OFF
568805,OFF
375669,NOT
465451,NOT
296209,NOT
892601,NOT
388127,NOT
230067,OFF
670022,OFF
829746,NOT
151697,OFF
540638,NOT
276140,NOT
205604,NOT
268994,NOT
772366,NOT
972641,NOT
710720,NOT
998334,NOT
490225,NOT
306302,NOT
980104,NOT
834205,OFF
665068,NOT
832719,NOT
334384,NOT
181820,NOT
712597,NOT
113090,OFF
795029,NOT
963318,NOT
791881,NOT
634490,OFF
581433,NOT
670444,NOT
664857,NOT
651872,NOT
102008,NOT
227849,NOT
405288,NOT
966501,OFF
607216,NOT
927492,NOT
966381,OFF
149982,NOT
758405,NOT
411445,NOT
526155,NOT
691365,OFF
374248,OFF
810557,NOT
284926,NOT
657962,OFF
426821,NOT
320343,NOT
307077,NOT
830339,NOT
293356,OFF
394138,NOT
567792,NOT
947299,OFF
299579,OFF
230465,NOT
506853,NOT
731711,OFF
839421,NOT
379187,OFF
897776,NOT
593769,NOT
777718,NOT
605453,NOT
835041,NOT
270736,NOT
799142,NOT
827404,NOT
220818,NOT
389242,NOT
473412,OFF
210616,OFF
820518,NOT
774299,NOT
622888,NOT
917971,NOT
922308,NOT
108855,OFF
872730,NOT
860628,NOT
986824,NOT
510759,NOT
684176,NOT
242342,NOT
569575,NOT
850423,NOT
879365,NOT
588083,OFF
660203,NOT
813793,NOT
755373,OFF
552019,OFF
994065,NOT
839946,OFF
317511,OFF
248491,NOT
322206,NOT
325189,OFF
432479,NOT
570986,NOT
219831,NOT
997219,NOT
889785,NOT
178203,OFF
640825,OFF
319617,NOT
128144,NOT
773413,OFF
247050,OFF
753477,NOT
641973,NOT
143718,NOT
106043,OFF
617394,OFF
788649,NOT
557336,NOT
225818,NOT
538677,NOT
869286,OFF
358298,OFF
798378,NOT
158515,NOT
965499,NOT
744216,NOT
996241,OFF
518279,NOT
507834,NOT
526569,NOT
675609,NOT
498602,NOT
957675,OFF
775090,OFF
871998,NOT
146433,NOT
757324,NOT
840561,NOT
863587,NOT
974989,NOT
894680,NOT
136480,NOT
138963,NOT
139796,NOT
971809,OFF
614299,NOT
497426,NOT
698806,NOT
438170,NOT
273264,NOT
632883,NOT
763054,NOT
315101,OFF
763955,NOT
384646,OFF
643029,OFF
386831,OFF
986270,NOT
126005,NOT
899010,NOT
330933,NOT
344295,NOT
952633,OFF
371952,OFF
673519,OFF
666229,NOT
398533,OFF
584916,NOT
600471,NOT
879250,NOT
444735,NOT
776016,OFF
736620,NOT
930249,NOT
670258,NOT
759763,NOT
150118,OFF
465025,NOT
403275,NOT
930228,NOT
191737,NOT
435388,OFF
997280,NOT
796171,NOT
593911,NOT
233596,NOT
604212,OFF
511964,NOT
225626,NOT
744458,OFF
776278,OFF
277347,OFF
243369,NOT
383208,NOT
574674,NOT
839275,NOT
622371,NOT
893579,OFF
304360,NOT
332207,NOT
438717,NOT
356280,OFF
813655,NOT
307101,NOT
118914,NOT
519674,OFF
381224,OFF
707565,NOT
292944,NOT
938767,NOT
895450,NOT
956160,OFF
763381,NOT
264493,NOT
170247,OFF
509637,OFF
360758,NOT
766493,OFF
779269,NOT
500204,OFF
966322,NOT
160725,NOT
199149,OFF
112673,OFF
935742,NOT
103141,NOT
768905,NOT
808955,NOT
111594,NOT
507273,NOT
929798,NOT
859119,NOT
510074,NOT
955037,NOT
352755,NOT
336471,NOT
268763,NOT
971251,NOT
232198,NOT
581147,NOT
548802,NOT
150672,NOT
422899,NOT
522521,NOT
530295,NOT
445679,NOT
134262,NOT
710335,NOT
378588,NOT
809542,NOT
520367,NOT
441986,OFF
762063,NOT
907528,NOT
425840,NOT
220505,OFF
199506,OFF
593581,OFF
652051,NOT
886699,NOT
893901,OFF
983893,NOT
468764,NOT
429503,NOT
927280,OFF
475557,NOT
875026,NOT
645188,NOT
855479,OFF
295683,NOT
483495,OFF
574118,NOT
636532,NOT
355065,NOT
859839,OFF
970896,OFF
818900,OFF
873274,OFF
363828,NOT
757657,NOT
417913,NOT
256395,OFF
693126,NOT
710793,NOT
842360,NOT
295440,NOT
544608,NOT
924431,NOT
620234,NOT
195483,NOT
731552,NOT
761984,NOT
228429,NOT
584879,NOT
176456,NOT
559523,NOT
882184,NOT
977967,NOT
544805,NOT
989141,NOT
817243,NOT
572867,NOT
845483,NOT
933920,NOT
212949,NOT
734976,OFF
604400,OFF
802539,OFF
347095,NOT
226134,NOT
725503,NOT
470647,NOT
440740,NOT
680490,NOT
921895,OFF
150492,NOT
234720,NOT
164150,NOT
211740,OFF
738907,OFF
527303,NOT
196125,OFF
826828,NOT
102970,NOT
713721,NOT
553189,NOT
256992,OFF
416952,NOT
545390,OFF
377974,OFF
987161,OFF
400027,NOT
906026,NOT
290998,NOT
194903,NOT
401434,OFF
405214,NOT
703506,OFF
968755,NOT
829093,NOT
990908,OFF
458332,NOT
975342,NOT
269024,NOT
397851,NOT
396039,NOT
606480,NOT
982231,NOT
733977,OFF
627026,NOT
772236,OFF
401979,NOT
827988,NOT
517179,NOT
573764,OFF
848271,NOT
828109,NOT
951367,NOT
318743,NOT
629653,NOT
127613,NOT
327367,NOT
466765,OFF
949979,NOT
215242,NOT
541963,NOT
645185,NOT
849615,OFF
525760,NOT
415120,NOT
332318,NOT
652954,NOT
375062,OFF
743895,NOT
724934,NOT
348213,NOT
742055,NOT
617518,OFF
434906,NOT
237688,NOT
172047,NOT
856974,NOT
398194,NOT
851050,NOT
803515,NOT
151118,NOT
206256,NOT
628383,NOT
412479,OFF
328198,OFF
505496,NOT
548880,NOT
406824,OFF
515781,NOT
894316,NOT
466423,OFF
357998,NOT
198960,NOT
185464,NOT
548168,NOT
376858,NOT
560427,NOT
265646,NOT
857264,NOT
147851,NOT
204490,OFF
926048,OFF
206167,NOT
562509,NOT
615495,NOT
792973,NOT
457599,NOT
310640,OFF
504080,OFF
768571,NOT
217521,NOT
283858,NOT
495926,NOT
738307,NOT
343043,NOT
428839,NOT
402959,NOT
959220,NOT
377625,NOT
961174,NOT
301418,NOT
789525,OFF
272904,NOT
358046,NOT
414268,NOT
579074,NOT
257557,NOT
309781,NOT
618040,NOT
731328,NOT
995403,NOT
934067,NOT
186927,NOT
673619,NOT
882007,NOT
281232,NOT
361976,NOT
201502,OFF
721204,NOT
902363,NOT
921276,NOT
843026,NOT
628422,NOT
753081,OFF
831815,NOT
384906,OFF
359866,NOT
540203,NOT
206988,NOT
527203,NOT
617369,OFF
564083,NOT
460861,OFF
377204,NOT
761207,NOT
835159,NOT
391787,OFF
335999,NOT
494970,NOT
522064,NOT
257189,NOT
540086,NOT
330194,NOT
279603,NOT
391873,NOT
686201,NOT
956755,NOT
439158,NOT
583628,NOT
496584,OFF
163642,NOT
194232,NOT
136906,NOT
827470,NOT
988063,NOT
531575,NOT
107674,NOT
265973,NOT
331848,NOT
692625,OFF
457676,NOT
820776,NOT
900613,OFF
250035,NOT
477197,NOT
731878,NOT
785300,OFF
402855,OFF
863231,NOT
481998,NOT
576023,NOT
940928,NOT
960941,NOT
439405,OFF
838232,NOT
535447,NOT
193111,OFF
382728,OFF
583884,NOT
832425,NOT
426994,NOT
298224,NOT
104319,NOT
948041,NOT
472868,OFF
829227,NOT
665668,NOT
937433,NOT
927615,NOT
614265,NOT
176411,NOT
280229,NOT
904225,NOT
981163,NOT
286630,NOT
633580,OFF
896797,OFF
468763,NOT
273328,OFF
654808,OFF
922525,OFF
102316,NOT
989911,NOT
511407,NOT
972520,NOT
794382,NOT
413082,NOT
188889,OFF
501166,OFF
655620,OFF
935235,NOT
448133,OFF
713506,NOT
641547,NOT
951136,OFF
966574,NOT
196146,NOT
156532,NOT
698265,NOT
929061,OFF
595759,NOT
898252,NOT
850489,NOT
159919,NOT
539045,NOT
637798,OFF
706624,NOT
249031,NOT
296964,OFF
932059,NOT
272656,NOT
839694,NOT
747744,NOT
464781,NOT
152838,OFF
834244,NOT
251215,OFF
830125,OFF
623914,NOT
799595,NOT
498727,NOT
492857,OFF
650760,OFF
875747,NOT
549386,NOT
947951,NOT
717133,NOT
791671,OFF
141253,OFF
273862,NOT
723847,OFF
237404,OFF
441385,NOT
129320,NOT
104022,NOT
242594,NOT
108941,NOT
899627,NOT
852300,OFF
462308,NOT
930007,NOT
108482,NOT
728559,NOT
789431,NOT
650496,NOT
573994,NOT
661234,NOT
579863,NOT
984581,NOT
539561,NOT
891220,NOT
536843,OFF
739813,NOT
102544,NOT
124740,NOT
993198,NOT
590205,NOT
462093,OFF
849005,NOT
594385,NOT
432426,NOT
868106,NOT
558570,NOT
547122,OFF
996876,NOT
827911,NOT
997664,NOT
209537,OFF
214793,NOT
138830,NOT
386317,NOT
999346,NOT
439056,OFF
976786,NOT
119877,NOT
351078,NOT
271750,OFF
695299,NOT
239651,NOT
910833,OFF
936901,NOT
461327,NOT
941799,NOT
167945,NOT
416498,NOT
899639,NOT
531237,NOT
398715,NOT
814695,NOT
108931,NOT
337694,NOT
593305,NOT
112838,NOT
342319,NOT
196646,NOT
500945,NOT
274040,OFF
544657,NOT
346094,NOT
150765,NOT
134933,NOT
286296,NOT
457587,OFF
941648,NOT
331636,OFF
302398,OFF
814752,NOT
253250,NOT
907863,NOT
828985,OFF
618371,NOT
138543,NOT
124027,OFF
835589,NOT
383640,NOT
577778,NOT
417117,OFF
718711,NOT
929618,NOT
109261,NOT
234111,NOT
377791,OFF
923122,NOT
926362,NOT
619349,NOT
599734,NOT
794614,NOT
210631,NOT
397292,NOT
762332,OFF
723043,NOT
832027,NOT
948334,NOT
987056,OFF
277699,NOT
828729,NOT
536483,NOT
426475,NOT
150295,NOT
657272,NOT
154688,OFF
698128,NOT
468944,NOT
147116,NOT
308211,NOT
284715,NOT
425479,NOT
131041,NOT
122034,NOT
161468,OFF
367903,OFF
515558,NOT
452038,NOT
721819,NOT
604025,NOT
501238,NOT
894983,NOT
656752,NOT
398506,NOT
568494,NOT
519260,NOT
752661,OFF
751072,OFF
675993,OFF
252116,NOT
263953,NOT
301759,OFF
227207,OFF
329892,OFF
568436,NOT
313280,NOT
443632,NOT
264938,NOT
795463,NOT
800694,NOT
218763,NOT
385373,NOT
626302,NOT
115443,NOT
989673,NOT
660932,NOT
930229,NOT
260437,NOT
704783,OFF
551568,NOT
411790,NOT
107451,NOT
740313,NOT
959466,NOT
249933,OFF
365703,NOT
999748,OFF
410147,NOT
568802,NOT
836836,NOT
916549,NOT
712908,OFF
776176,NOT
354596,NOT
961924,NOT
268644,NOT
874928,NOT
344687,NOT
470863,NOT
686661,OFF
263363,OFF
904997,OFF
424391,OFF
157504,OFF
898034,OFF
298636,OFF
212145,NOT
368538,OFF
369810,NOT
578249,NOT
832007,NOT
918685,NOT
125227,NOT
955934,NOT
748261,NOT
134174,NOT
804033,NOT
360472,NOT
368863,OFF
513283,OFF
127616,NOT
985311,NOT
761035,NOT
490652,NOT
540595,NOT
310076,NOT
463693,NOT
371804,OFF
355604,NOT
737287,NOT
506559,OFF
376374,NOT
767497,OFF
535505,NOT
888783,NOT
902327,OFF
875329,NOT
576918,NOT
975583,NOT
972373,OFF
862961,OFF
455809,NOT
725533,NOT
405918,NOT
817213,NOT
276898,OFF
144043,NOT
284572,NOT
221749,NOT
710768,NOT
863276,OFF
516827,NOT
429400,OFF
855944,NOT
752156,NOT
628931,NOT
222531,OFF
200473,NOT
986385,OFF
747106,OFF
665938,NOT
497518,OFF
797533,NOT
328420,OFF
743306,NOT
535148,NOT
111980,NOT
735227,NOT
961523,NOT
161209,NOT
868127,OFF
213452,OFF
178864,OFF
457666,NOT
875218,NOT
986727,OFF
378035,OFF
615711,NOT
731124,NOT
860258,OFF
774689,NOT
140399,NOT
297725,NOT
951783,NOT
255131,OFF
993615,OFF
484611,OFF
870382,NOT
687255,NOT
323525,NOT
345514,OFF
856092,NOT
367499,OFF
597929,NOT
637498,OFF
111237,NOT
785203,NOT
520741,NOT
189977,NOT
235823,NOT
488454,NOT
518910,NOT
481183,OFF
240814,NOT
803391,NOT
569281,OFF
101588,OFF
866374,NOT
964273,NOT
705254,NOT
492465,NOT
884217,NOT
543722,NOT
311579,NOT
577024,OFF
790515,NOT
507698,NOT
474626,NOT
497789,NOT
144606,OFF
462591,NOT
521319,NOT
522104,OFF
239288,NOT
744036,OFF
908471,NOT
777792,NOT
738053,NOT
566694,NOT
465107,OFF
650544,NOT
680321,NOT
217187,NOT
476263,NOT
581690,NOT
423936,NOT
206837,NOT
888417,OFF
805995,OFF
976468,NOT
610903,NOT
663503,NOT
369886,OFF
612389,NOT
291735,NOT
742408,NOT
778768,NOT
375280,NOT
803851,NOT
679762,OFF
825554,OFF
685579,NOT
270027,NOT
620191,NOT
790795,NOT
379461,NOT
648602,NOT
768604,OFF
322840,NOT
649865,NOT
677561,OFF
454388,NOT
687432,NOT
351670,NOT
375774,OFF
905480,OFF
776956,NOT
106219,NOT
701864,NOT
909486,NOT
211892,NOT
442539,NOT
133555,NOT
553745,NOT
795686,NOT
316447,OFF
863907,OFF
913729,NOT
342489,OFF
827615,NOT
538244,OFF
330410,NOT
773573,NOT
201806,OFF
943824,OFF
891144,NOT
304061,NOT
314398,NOT
445686,NOT
613056,OFF
836794,NOT
202355,NOT
618273,NOT
734303,NOT
331104,NOT
939798,NOT
898914,NOT
409609,NOT
378016,OFF
697224,OFF
578023,NOT
622385,NOT
342973,OFF
650232,NOT
436363,OFF
340018,NOT
840006,OFF
882011,OFF
187945,NOT
619742,NOT
294147,OFF
439359,OFF
894606,OFF
920860,NOT
677935,NOT
691692,NOT
875371,NOT
497163,NOT
634461,NOT
543316,NOT
998629,OFF
574748,OFF
820002,OFF
419471,NOT
230060,NOT
830545,OFF
462144,NOT
125479,OFF
126659,OFF
987593,OFF
583833,OFF
959552,NOT
642347,NOT
728320,NOT
244611,NOT
777101,NOT
309329,NOT
206426,NOT
808575,NOT
705366,OFF
330431,NOT
499384,NOT
505866,OFF
930539,NOT
380346,NOT
931996,NOT
863665,OFF
276635,NOT
826932,NOT
960145,NOT
113610,NOT
884923,OFF
679759,NOT
632023,NOT
847629,OFF
379020,NOT
256036,OFF
226630,NOT
602998,NOT
234624,NOT
914317,NOT
876744,NOT
539608,NOT
752717,OFF
174995,NOT
220006,NOT
506911,NOT
391086,NOT
947286,NOT
468095,NOT
130054,NOT
832000,OFF
352130,NOT
991421,NOT
831875,OFF
389875,NOT
896349,OFF
776944,NOT
412397,NOT
336052,NOT
479691,NOT
521560,NOT
870686,NOT
401556,NOT
580673,NOT
410667,OFF
445223,NOT
773813,NOT
457226,NOT
404005,NOT
299177,NOT
138925,NOT
807920,OFF
520361,NOT
843192,OFF
599864,NOT
357007,OFF
380539,NOT
749860,OFF
736159,NOT
520020,NOT
265988,NOT
425289,NOT
425401,OFF
447517,OFF
513760,NOT
550794,NOT
905061,NOT
393023,NOT
214496,OFF
858320,NOT
738731,NOT
172097,NOT
228895,NOT
463794,NOT
630947,OFF
445267,OFF
989897,NOT
923069,OFF
507126,NOT
511399,NOT
889661,OFF
461087,NOT
650081,OFF
545187,NOT
735086,OFF
712730,NOT
375382,NOT
864583,NOT
421624,NOT
282271,OFF
532418,OFF
648809,NOT
303661,NOT
592286,NOT
880700,NOT
371424,NOT
478933,NOT
397116,NOT
601816,NOT
241777,NOT
665324,NOT
223674,OFF
447547,OFF
128257,NOT
221453,NOT
749554,OFF
986469,NOT
127392,NOT
442877,NOT
835477,OFF
525079,NOT
684562,OFF
766691,NOT
954260,OFF
484368,NOT
916663,NOT
117171,NOT
419515,NOT
235974,NOT
354011,NOT
362483,OFF
925090,NOT
828174,NOT
151796,OFF
632808,NOT
949507,NOT
828866,NOT
438796,NOT
557858,NOT
551010,NOT
871160,OFF
283345,NOT
469361,NOT
637711,NOT
833480,NOT
342325,NOT
438613,OFF
720896,OFF
625973,NOT
457958,OFF
841446,NOT
171423,OFF
898685,NOT
827331,NOT
492580,NOT
551727,NOT
590656,OFF
661440,NOT
194623,NOT
658714,NOT
409938,NOT
490782,NOT
785268,NOT
175876,NOT
774561,NOT
938257,OFF
772331,NOT
931578,NOT
968121,NOT
709615,NOT
333267,NOT
308073,NOT
314420,NOT
947439,NOT
151557,NOT
174420,OFF
672760,NOT
255572,OFF
716775,OFF
548935,NOT
278611,NOT
389585,NOT
532859,NOT
216387,NOT
353560,OFF
193710,NOT
369713,NOT
474810,NOT
279558,OFF
384837,NOT
801940,NOT
301479,NOT
969555,NOT
927578,NOT
546173,OFF
564177,NOT
517699,NOT
206329,NOT
713806,NOT
896467,OFF
920630,NOT
981728,NOT
818872,NOT
751332,NOT
721909,NOT
954492,NOT
661385,NOT
782346,OFF
987225,OFF
595358,NOT
833983,NOT
701629,NOT
468596,NOT
629239,NOT
550962,NOT
683173,NOT
488188,NOT
723204,NOT
883447,NOT
817098,NOT
859086,OFF
690032,OFF
339392,NOT
180324,NOT
102130,NOT
994780,OFF
999866,NOT
437287,NOT
279097,OFF
112449,NOT
581267,NOT
452975,NOT
750742,NOT
236476,OFF
911317,NOT
824473,OFF
655989,NOT
489737,NOT
423242,NOT
630709,NOT
909168,NOT
644672,NOT
876893,NOT
118421,OFF
284145,NOT
697729,OFF
411052,NOT
388604,OFF
268269,NOT
411345,OFF
222477,OFF
643133,OFF
339757,NOT
799165,OFF
726189,NOT
191242,NOT
397422,NOT
942801,NOT
921304,NOT
616040,OFF
417299,NOT
510224,NOT
645138,NOT
886307,NOT
866447,NOT
489020,OFF
468187,NOT
786797,NOT
709220,NOT
583364,NOT
323373,NOT
155082,NOT
255729,NOT
957508,NOT
325190,NOT
790909,NOT
477111,OFF
702675,OFF
110210,OFF
990186,NOT
201530,NOT
569857,NOT
698848,NOT
812626,NOT
757626,OFF
248206,NOT
498724,NOT
255883,OFF
431821,NOT
910149,NOT
195778,NOT
532408,OFF
540492,NOT
330144,NOT
385971,NOT
168093,NOT
945835,OFF
987732,NOT
224320,NOT
395913,OFF
129498,OFF
582825,NOT
609770,NOT
191979,NOT
471758,NOT
124588,NOT
610723,NOT
332682,NOT
391123,OFF
566166,NOT
127922,OFF
981517,OFF
412579,OFF
828863,NOT
249361,NOT
612351,NOT
301459,NOT
393818,NOT
376547,NOT
501796,OFF
372619,NOT
620299,NOT
327717,OFF
383891,NOT
551053,NOT
214963,NOT
139555,OFF
677596,NOT
726003,NOT
647178,NOT
873744,NOT
663992,NOT
748428,NOT
908617,NOT
148197,NOT
521798,NOT
950255,NOT
730760,NOT
722440,NOT
394946,NOT
223156,NOT
450258,NOT
484720,OFF
707241,OFF
697664,NOT
250272,NOT
805426,OFF
940201,NOT
252578,NOT
440874,NOT
430295,NOT
