id,label
65881,NOT
26585,NOT
51800,NOT
70200,NOT
15266,NOT
69272,NOT
88399,NOT
64881,NOT
72711,NOT
57171,NOT
87013,NOT
80342,OFF
40325,OFF
10117,NOT
50489,NOT
75433,NOT
95521,NOT
12352,NOT
18252,OFF
39638,NOT
81646,NOT
84478,OFF
36571,OFF
46499,NOT
77220,NOT
83810,OFF
89088,OFF
70537,NOT
81856,OFF
90649,NOT
73724,NOT
79536,NOT
88729,OFF
36554,NOT
78216,OFF
11282,OFF
49437,NOT
95154,NOT
88219,NOT
66045,NOT
38394,OFF
13962,OFF
61419,OFF
43957,NOT
65103,NOT
88932,NOT
25458,NOT
42241,OFF
67379,NOT
15133,NOT
97204,OFF
20764,OFF
27553,OFF
42470,OFF
47442,OFF
98368,NOT
92547,OFF
22822,OFF
18732,NOT
26740,OFF
25237,NOT
86595,OFF
22718,OFF
18829,NOT
30204,NOT
89497,NOT
32432,NOT
91907,OFF
65858,NOT
12026,NOT
33148,OFF
83084,NOT
93344,NOT
70168,NOT
68261,NOT
19974,NOT
58501,NOT
55953,NOT
54578,NOT
37828,OFF
18048,NOT
59783,NOT
95562,NOT
15009,NOT
18331,NOT
83848,NOT
45166,NOT
30311,OFF
66198,NOT
36228,NOT
14396,OFF
36118,NOT
20092,OFF
80908,NOT
72734,NOT
36431,NOT
38022,NOT
82274,NOT
35655,NOT
58141,OFF
37113,NOT
39540,NOT
63443,NOT
84604,NOT
23098,NOT
68907,NOT
71937,OFF
20686,NOT
32160,NOT
55834,NOT
40588,NOT
32258,NOT
97178,NOT
53270,NOT
50153,NOT
61063,OFF
88474,NOT
25791,OFF
51303,NOT
65592,NOT
97818,NOT
47528,NOT
62564,NOT
34596,OFF
55753,NOT
47973,OFF
32203,NOT
75584,NOT
72695,NOT
61576,OFF
12897,OFF
47006,NOT
14240,NOT
70566,OFF
52515,OFF
64540,NOT
32036,OFF
35021,NOT
12117,OFF
99207,NOT
52829,OFF
46408,NOT
48079,NOT
43650,NOT
84326,OFF
40587,NOT
82553,OFF
31019,OFF
18594,NOT
33411,NOT
40223,NOT
11040,NOT
94226,OFF
34003,NOT
48156,NOT
93663,OFF
57866,NOT
64126,NOT
39940,OFF
58854,NOT
90075,NOT
65031,NOT
64350,NOT
47236,NOT
51317,OFF
32302,NOT
14005,OFF
95988,NOT
83558,NOT
41780,NOT
25373,OFF
39055,NOT
51687,OFF
76415,NOT
14336,OFF
51593,OFF
65637,NOT
12263,NOT
65203,OFF
40010,OFF
86683,NOT
69570,NOT
26174,OFF
71426,OFF
89666,NOT
53124,NOT
90731,NOT
21803,OFF
28924,OFF
12590,NOT
47852,OFF
53367,NOT
44514,OFF
31837,NOT
51659,OFF
78871,OFF
64150,NOT
81514,NOT
73264,NOT
83581,NOT
79592,NOT
76731,OFF
38552,NOT
27481,OFF
30529,NOT
84767,NOT
30154,NOT
30162,OFF
24903,NOT
22855,NOT
18075,NOT
44842,NOT
51438,OFF
15482,NOT
86891,NOT
10555,OFF
80109,NOT
74836,NOT
52570,OFF
80039,NOT
18107,NOT
27680,OFF
51033,OFF
57067,OFF
61774,NOT
40105,OFF
86236,OFF
20648,OFF
63371,OFF
35753,OFF
28517,OFF
74527,NOT
51798,NOT
82330,NOT
67315,NOT
28997,NOT
74032,NOT
68316,OFF
98504,NOT
11127,OFF
80533,NOT
93756,NOT
11823,OFF
98974,NOT
22662,OFF
12667,NOT
40140,NOT
45266,OFF
52979,OFF
90199,NOT
62188,NOT
96311,OFF
47376,NOT
82116,OFF
32956,NOT
60658,OFF
10629,NOT
92597,OFF
72853,NOT
93972,OFF
77833,NOT
88984,NOT
40262,OFF
54077,NOT
99192,NOT
32577,NOT
18692,NOT
79553,NOT
68647,OFF
86788,OFF
27746,NOT
22982,NOT
52119,NOT
29414,NOT
87056,OFF
97024,NOT
73544,NOT
35629,NOT
74596,NOT
63524,OFF
86753,OFF
80099,OFF
14069,NOT
63245,NOT
14994,NOT
65109,NOT
73570,NOT
80661,OFF
93726,NOT
94160,NOT
78751,NOT
95435,NOT
81793,OFF
60498,NOT
50910,NOT
78524,NOT
92416,NOT
55814,NOT
76596,OFF
25776,NOT
95505,NOT
42345,OFF
64000,NOT
92695,NOT
45233,OFF
60107,OFF
71737,OFF
19344,NOT
52724,NOT
44736,NOT
17605,OFF
90869,NOT
76823,NOT
77247,NOT
65475,NOT
18159,NOT
24520,NOT
67031,NOT
64952,OFF
48947,NOT
36271,NOT
51588,NOT
58211,OFF
73991,NOT
17490,NOT
96199,NOT
92962,NOT
53691,NOT
89745,NOT
38171,NOT
84236,OFF
50529,NOT
61468,NOT
18688,OFF
49569,OFF
61183,NOT
73980,OFF
85655,OFF
58418,OFF
26644,OFF
48932,NOT
71352,NOT
48482,NOT
24209,NOT
89233,OFF
42741,OFF
43493,NOT
67726,NOT
63880,OFF
71197,NOT
51553,NOT
77048,OFF
19393,NOT
92852,OFF
64562,NOT
89171,OFF
27077,NOT
30254,OFF
81605,OFF
83023,OFF
85812,OFF
16574,NOT
15191,NOT
99060,OFF
76378,OFF
60631,OFF
42081,OFF
12535,NOT
41114,OFF
75340,OFF
75196,OFF
55164,NOT
50550,NOT
73285,OFF
27034,NOT
70445,NOT
18455,OFF
82094,NOT
10299,NOT
48443,NOT
25430,OFF
84989,OFF
32339,NOT
75039,NOT
55997,OFF
59433,NOT
67503,NOT
31721,NOT
59336,OFF
37881,OFF
35439,NOT
42038,OFF
52432,OFF
15934,NOT
64085,NOT
70044,OFF
31538,NOT
55961,NOT
64544,OFF
66218,NOT
37552,OFF
74401,NOT
96287,NOT
65950,NOT
22677,NOT
31987,OFF
16203,NOT
31284,NOT
25642,NOT
57417,OFF
59699,NOT
34072,NOT
20846,NOT
88220,NOT
57355,OFF
49644,OFF
14304,NOT
49214,OFF
22000,NOT
91626,OFF
41814,NOT
39571,NOT
68305,OFF
32273,NOT
87097,OFF
31566,OFF
70870,NOT
59866,NOT
66613,NOT
34204,OFF
68239,NOT
46160,NOT
34365,NOT
81720,NOT
54674,OFF
79001,OFF
57631,NOT
25991,OFF
38525,NOT
77275,NOT
87329,OFF
21009,NOT
42807,NOT
91853,NOT
21804,NOT
89889,OFF
99791,NOT
69325,NOT
82452,NOT
87202,NOT
17949,NOT
83989,NOT
66263,NOT
90034,OFF
66011,NOT
96790,NOT
68297,OFF
22391,NOT
50653,NOT
58759,OFF
20238,OFF
34035,NOT
73626,OFF
73986,NOT
27243,OFF
34394,NOT
81548,OFF
14142,NOT
11880,NOT
46391,NOT
74896,NOT
21752,NOT
53300,NOT
98979,OFF
63417,NOT
73561,OFF
33773,NOT
40316,OFF
86852,NOT
68220,NOT
49777,OFF
55748,NOT
51684,OFF
20253,OFF
97963,NOT
59520,NOT
34759,NOT
78862,NOT
24925,NOT
67730,NOT
98174,OFF
94151,NOT
31966,NOT
51630,NOT
26179,NOT
10142,OFF
75090,OFF
47549,OFF
39243,OFF
28588,OFF
76232,NOT
89589,OFF
33958,NOT
10843,OFF
17619,OFF
52231,NOT
16364,NOT
93580,NOT
42068,NOT
17545,NOT
33449,OFF
90910,NOT
86697,NOT
95046,OFF
34254,NOT
78441,OFF
79236,NOT
26617,NOT
63854,OFF
20674,OFF
32580,OFF
71821,OFF
57652,OFF
77328,OFF
28562,OFF
66474,NOT
61247,NOT
50663,NOT
47365,NOT
10725,OFF
42312,NOT
86853,OFF
82395,NOT
33730,NOT
78965,NOT
78734,NOT
65599,OFF
89720,NOT
94939,OFF
67720,OFF
98429,NOT
29871,OFF
86953,NOT
45519,NOT
28082,NOT
24555,OFF
13670,OFF
85763,NOT
93060,NOT
90540,OFF
81321,OFF
98488,NOT
36040,NOT
74479,OFF
22950,NOT
28436,OFF
80960,NOT
77652,NOT
59754,NOT
80409,NOT
69991,NOT
95160,NOT
73310,NOT
45577,NOT
32335,NOT
50764,NOT
44199,OFF
60013,NOT
65270,OFF
98653,OFF
49311,NOT
14880,OFF
23255,OFF
35539,NOT
37442,NOT
25326,NOT
38273,NOT
82437,NOT
78442,NOT
36082,NOT
25631,NOT
11565,NOT
72781,NOT
27732,NOT
32760,NOT
73365,NOT
93360,OFF
88297,NOT
41993,OFF
16544,NOT
63480,OFF
68105,NOT
34194,NOT
87260,OFF
91341,NOT
21448,NOT
87291,NOT
27148,OFF
14283,OFF
42106,OFF
39916,NOT
65293,NOT
23593,OFF
54364,NOT
12532,OFF
45681,NOT
35087,NOT
91783,NOT
38468,NOT
34758,NOT
25527,NOT
58154,OFF
37450,OFF
71969,NOT
49770,NOT
92775,OFF
68130,NOT
19848,NOT
38445,NOT
85106,NOT
92791,NOT
80524,NOT
81364,NOT
92114,OFF
27374,OFF
93437,OFF
84599,NOT
10586,NOT
68303,NOT
63536,OFF
96512,NOT
50222,NOT
41955,OFF
27910,NOT
46948,NOT
68914,NOT
74529,OFF
55349,OFF
15290,NOT
30832,NOT
73169,NOT
17313,NOT
72264,NOT
27906,NOT
25339,OFF
61473,NOT
85999,NOT
19565,NOT
11531,NOT
28457,NOT
33268,NOT
52242,OFF
45210,NOT
56071,OFF
66032,NOT
22012,NOT
28009,NOT
25063,NOT
90500,NOT
32667,OFF
10006,NOT
59424,OFF
21920,NOT
54174,NOT
60654,NOT
84999,NOT
62016,NOT
12129,NOT
18071,NOT
69791,NOT
28677,OFF
62515,NOT
20500,OFF
29275,NOT
29267,NOT
11849,NOT
23447,NOT
52651,NOT
68910,NOT
85851,OFF
26865,OFF
98306,OFF
77241,NOT
78191,OFF
94323,OFF
64289,OFF
40731,OFF
67598,OFF
11977,NOT
47366,NOT
61725,NOT
36950,OFF
91855,OFF
59889,OFF
20861,NOT
67953,NOT
82688,NOT
88829,NOT
76953,NOT
21900,NOT
30876,NOT
29535,NOT
56167,NOT
83903,OFF
17174,OFF
36808,OFF
51090,NOT
37918,NOT
51230,OFF
75052,NOT
51194,OFF
92380,NOT
20645,NOT
90061,NOT
32502,NOT
69758,OFF
74923,NOT
39599,NOT
65618,OFF
72126,NOT
10864,OFF
58079,OFF
99671,OFF
59882,NOT
25390,OFF
37631,NOT
73488,OFF
20148,NOT
91799,OFF
75585,NOT
29016,OFF
68950,NOT
58804,NOT
19700,NOT
22197,NOT
56146,OFF
77983,NOT
74379,OFF
96943,NOT
64999,NOT
92481,NOT
10552,NOT
60340,NOT
54247,NOT
46424,OFF
73551,NOT
37081,NOT
32464,NOT
56970,NOT
47001,OFF
58293,NOT
19985,NOT
27042,NOT
95499,NOT
71414,NOT
26430,OFF
77032,NOT
59050,NOT
98661,NOT
52700,NOT
29384,NOT
22867,NOT
13401,NOT
60075,OFF
18964,OFF
36589,NOT
88494,NOT
11257,NOT
81430,OFF
17600,NOT
40097,NOT
60707,OFF
58360,OFF
24756,NOT
87478,NOT
19935,NOT
71819,OFF
10641,OFF
17092,NOT
56265,NOT
35195,NOT
13821,NOT
57395,NOT
91029,NOT
30787,NOT
23438,NOT
64066,OFF
11069,NOT
45799,OFF
33076,OFF
48632,NOT
12248,OFF
88063,NOT
39461,OFF
70250,OFF
63194,NOT
95347,NOT
38641,NOT
49000,NOT
23104,NOT
87873,OFF
76654,OFF
74675,NOT
29674,NOT
15667,NOT
34316,OFF
35388,NOT
55536,NOT
90784,NOT
20710,NOT
79269,OFF
97499,NOT
89946,NOT
28509,OFF
60121,NOT
31646,OFF
14668,OFF
41412,NOT
26979,NOT
18226,OFF
27366,NOT
10496,NOT
43311,NOT
11200,OFF
24502,NOT
37406,NOT
10161,OFF
79489,NOT
99456,NOT
11971,OFF
91000,NOT
65454,NOT
87688,NOT
33270,NOT
14318,OFF
65600,NOT
45838,NOT
13632,NOT
16150,NOT
37945,NOT
23112,OFF
61392,NOT
97722,NOT
20447,NOT
45744,NOT
95643,OFF
34663,NOT
49119,OFF
29977,OFF
82875,NOT
39133,NOT
74220,NOT
66289,NOT
61736,NOT
13167,NOT
66001,NOT
84880,NOT
21601,NOT
80198,NOT
79498,NOT
20218,NOT
64937,NOT
75505,NOT
12233,NOT
97556,NOT
45720,OFF
41850,NOT
51370,NOT
49407,OFF
50235,NOT
87301,NOT
94117,NOT
70977,OFF
77450,NOT
79641,OFF
18994,NOT
50831,NOT
72558,OFF
33719,NOT
44348,NOT
42502,OFF
37038,NOT
55125,NOT
73966,NOT
20128,NOT
46158,OFF
79786,NOT
81024,NOT
12482,NOT
18381,OFF
93585,NOT
93262,NOT
66566,OFF
76677,NOT
47412,NOT
30790,NOT
17531,OFF
42353,OFF
82164,OFF
74243,NOT
49109,OFF
77902,NOT
25007,OFF
12703,NOT
88716,OFF
99630,OFF
91409,OFF
22629,NOT
49815,NOT
74426,OFF
21917,NOT
36031,OFF
15703,NOT
56957,OFF
91450,OFF
68498,NOT
74372,OFF
51253,NOT
47998,OFF
99092,NOT
24672,NOT
79867,NOT
95116,NOT
55095,NOT
28156,OFF
54334,NOT
49499,OFF
78399,NOT
46130,NOT
48882,NOT
21592,NOT
18554,NOT
13519,NOT
59367,NOT
18103,OFF
53181,OFF
42319,NOT
43944,OFF
61147,NOT
50414,NOT
87405,OFF
42537,OFF
38262,NOT
85262,OFF
40019,OFF
94534,NOT
63019,NOT
29985,OFF
12719,OFF
34521,OFF
16450,OFF
69688,NOT
68388,NOT
42566,NOT
49310,NOT
73788,NOT
18639,NOT
19629,NOT
84132,NOT
11856,OFF
21722,NOT
69441,OFF
12310,OFF
17057,NOT
36569,NOT
63296,NOT
82496,NOT
89369,NOT
24575,OFF
83918,OFF
63685,NOT
83443,NOT
93958,NOT
62148,OFF
56399,NOT
77041,NOT
71433,OFF
69853,NOT
29195,NOT
22149,NOT
85376,NOT
43102,NOT
73528,NOT
55808,NOT
40944,NOT
54939,NOT
99078,OFF
36167,NOT
16803,NOT
71527,OFF
31077,NOT
70010,NOT
89572,NOT
44826,OFF
77146,NOT
69245,OFF
43388,OFF
72446,OFF
77762,NOT
75997,OFF
83231,NOT
97842,NOT
86747,NOT
65284,NOT
57742,NOT
90713,NOT
42778,OFF
57526,NOT
84246,NOT
48992,NOT
41808,NOT
76880,NOT
23960,NOT
29236,NOT
58125,NOT
25476,NOT
20965,NOT
55224,NOT
11950,OFF
85283,NOT
84359,OFF
84187,OFF
22188,NOT
19729,NOT
83522,NOT
99586,OFF
10332,NOT
39056,OFF
27416,OFF
73715,NOT
75187,NOT
48984,NOT
35902,OFF
67707,OFF
74330,OFF
81591,OFF
43880,NOT
96175,NOT
29446,NOT
97062,NOT
40470,OFF
91317,OFF
83143,NOT
57421,OFF
12052,OFF
75875,NOT
66322,NOT
81551,NOT
41007,OFF
17737,NOT
93871,NOT
40507,NOT
67428,OFF
50688,OFF
26126,NOT
77015,OFF
52509,NOT
15881,NOT
85765,NOT
46226,NOT
40115,NOT
58672,NOT
23160,NOT
72536,OFF
25533,OFF
27335,OFF
74318,OFF
66464,OFF
35874,OFF
10038,NOT
62869,NOT
72630,NOT
12789,OFF
42141,OFF
83598,NOT
48950,NOT
40371,NOT
38152,NOT
16385,NOT
24349,NOT
19303,OFF
23502,NOT
60929,OFF
67975,NOT
90967,NOT
76070,NOT
80037,NOT
17549,NOT
35559,NOT
51894,NOT
29049,OFF
36676,NOT
11337,NOT
54757,NOT
18131,NOT
11928,NOT
80826,OFF
86356,NOT
93849,NOT
16755,OFF
90857,NOT
33595,NOT
93365,OFF
37866,OFF
58540,NOT
23352,OFF
72923,NOT
83779,NOT
19348,NOT
11095,OFF
13966,OFF
72803,OFF
64439,NOT
78790,NOT
33944,NOT
91987,NOT
96934,NOT
28296,OFF
75968,OFF
38422,OFF
26735,NOT
27932,NOT
17615,NOT
20694,NOT
63235,OFF
48013,NOT
45972,NOT
45414,OFF
90806,OFF
68744,NOT
26221,NOT
77070,NOT
87862,NOT
50331,NOT
99766,OFF
79310,NOT
45830,NOT
74913,NOT
60844,NOT
83292,NOT
15485,OFF
82223,OFF
51831,NOT
10238,OFF
51617,OFF
98538,OFF
75354,NOT
68683,NOT
49073,NOT
16190,NOT
20716,NOT
23025,NOT
90196,NOT
48692,OFF
40054,OFF
15577,OFF
86668,NOT
44496,NOT
66518,NOT
83927,OFF
49864,OFF
54313,NOT
32504,OFF
29347,NOT
29303,NOT
30214,NOT
82993,NOT
17590,OFF
64423,OFF
39865,OFF
58318,OFF
87443,NOT
99197,OFF
85813,OFF
93982,NOT
48672,NOT
37370,NOT
81322,NOT
50038,NOT
41567,NOT
19123,NOT
79672,NOT
29055,NOT
32479,NOT
42594,OFF
95697,NOT
96084,NOT
77548,NOT
62926,OFF
53633,NOT
14182,NOT
49199,NOT
35683,OFF
43602,NOT
33000,NOT
94730,NOT
11166,NOT
84074,OFF
42883,OFF
43215,NOT
20583,NOT
78116,NOT
43409,OFF
84054,OFF
19593,NOT
29252,NOT
88754,NOT
67471,OFF
47552,OFF
76221,OFF
38491,NOT
90064,OFF
42573,NOT
58600,OFF
27842,NOT
81736,NOT
67416,NOT
66104,OFF
41174,NOT
91479,OFF
10987,OFF
65807,NOT
30122,OFF
45869,NOT
88575,NOT
49800,NOT
48218,NOT
64620,NOT
68505,OFF
20516,NOT
85878,OFF
97875,NOT
13874,OFF
45517,OFF
96394,NOT
64790,OFF
79207,NOT
70229,NOT
66185,OFF
44791,OFF
74791,NOT
66874,NOT
21280,NOT
85180,NOT
91706,OFF
65418,OFF
15227,NOT
32266,OFF
59118,NOT
20103,NOT
81403,NOT
24482,NOT
83314,OFF
81938,NOT
45820,NOT
55015,OFF
55155,NOT
14874,NOT
18631,NOT
82064,NOT
58476,OFF
51247,NOT
94081,NOT
29028,NOT
57412,OFF
13150,OFF
33827,NOT
34027,OFF
54277,NOT
83552,NOT
22913,NOT
15317,NOT
81766,NOT
41930,NOT
35036,NOT
84308,NOT
48868,NOT
51349,NOT
61958,NOT
88334,NOT
52970,NOT
95041,NOT
91228,NOT
71221,NOT
97698,NOT
89266,NOT
63305,OFF
58197,NOT
20797,NOT
84558,NOT
74015,OFF
38915,NOT
51497,OFF
60683,OFF
46071,NOT
35211,OFF
89826,OFF
67976,NOT
54381,NOT
23148,NOT
44831,NOT
13861,NOT
87419,NOT
93678,NOT
98495,OFF
81262,NOT
19155,OFF
40381,OFF
59086,OFF
38025,OFF
43363,NOT
21189,NOT
89981,NOT
45805,NOT
44583,NOT
66492,NOT
53328,OFF
55673,NOT
61554,NOT
34778,NOT
59581,NOT
29462,OFF
80718,NOT
64143,NOT
81106,NOT
31107,OFF
14041,NOT
62217,NOT
53945,NOT
85361,NOT
31409,NOT
94846,NOT
85397,NOT
17971,OFF
37461,NOT
52407,NOT
34698,OFF
64124,NOT
53222,NOT
70077,NOT
64580,NOT
76254,NOT
96020,NOT
99287,OFF
41093,NOT
77413,OFF
79227,OFF
82997,NOT
27769,OFF
15826,NOT
72836,OFF
31263,OFF
76422,OFF
23354,NOT
37134,NOT
37302,OFF
76998,NOT
38916,NOT
71087,NOT
12244,NOT
13085,NOT
10414,OFF
15456,NOT
84020,OFF
33351,NOT
63594,NOT
88189,NOT
36311,NOT
40934,OFF
85258,NOT
19215,NOT
94438,NOT
15428,NOT
30015,NOT
58847,OFF
86445,NOT
38633,NOT
95503,NOT
92884,NOT
70552,NOT
73619,OFF
55691,NOT
17581,OFF
59504,NOT
18411,NOT
39211,OFF
39719,NOT
95701,NOT
58967,NOT
79620,NOT
30910,NOT
33631,NOT
63140,OFF
28727,NOT
12887,OFF
99793,NOT
90415,NOT
43724,NOT
49816,OFF
42532,OFF
65019,NOT
88056,NOT
23832,NOT
78004,OFF
20654,NOT
76900,NOT
89257,OFF
49656,OFF
34823,NOT
65617,NOT
52603,NOT
48221,OFF
53966,OFF
40777,NOT
34244,NOT
99261,NOT
72175,NOT
55606,NOT
88646,OFF
83152,NOT
13683,OFF
50250,NOT
86405,NOT
86962,OFF
10852,NOT
46241,NOT
65812,NOT
66458,NOT
29070,NOT
69736,NOT
26402,OFF
99057,OFF
49400,NOT
25346,NOT
40662,OFF
61616,OFF
64330,OFF
51551,NOT
87427,NOT
74804,OFF
93773,NOT
92615,NOT
12952,OFF
63972,NOT
73041,OFF
37633,OFF
14935,NOT
13039,NOT
60323,OFF
95696,OFF
31555,NOT
77688,OFF
82905,NOT
76920,NOT
48470,NOT
24028,NOT
36425,OFF
92859,NOT
90176,NOT
89747,NOT
69319,NOT
18855,NOT
61688,NOT
95573,NOT
65139,NOT
65948,NOT
15732,NOT
54620,OFF
90905,NOT
67168,NOT
67063,NOT
31247,NOT
47720,OFF
96066,NOT
76898,OFF
22361,OFF
57998,NOT
83547,NOT
69981,NOT
84822,NOT
11689,NOT
15130,OFF
80635,OFF
52098,NOT
24323,NOT
53534,NOT
99547,OFF
71099,NOT
16498,NOT
54509,OFF
70550,OFF
23308,OFF
41538,OFF
94545,OFF
67585,OFF
87451,OFF
79346,NOT
14968,NOT
91356,NOT
26120,NOT
13521,NOT
12791,OFF
71256,NOT
86355,NOT
87274,NOT
37599,NOT
48185,OFF
89361,NOT
24403,OFF
44982,NOT
35430,OFF
89156,NOT
42402,OFF
64671,OFF
32033,NOT
46947,OFF
75391,OFF
20599,OFF
73736,NOT
26634,NOT
51146,OFF
95756,NOT
14141,NOT
85652,NOT
20087,NOT
64582,NOT
41659,OFF
45380,NOT
88626,NOT
36253,OFF
74411,OFF
40536,OFF
80505,OFF
86597,NOT
65966,NOT
21186,NOT
12049,NOT
28360,NOT
28584,NOT
24070,NOT
51010,NOT
45161,NOT
35185,NOT
31597,NOT
12130,NOT
95277,NOT
29926,NOT
66995,OFF
72309,NOT
18365,OFF
41074,NOT
96580,NOT
20144,OFF
30565,NOT
86444,NOT
63492,OFF
58327,NOT
96101,NOT
16502,OFF
34766,NOT
80138,NOT
52694,NOT
60620,NOT
57675,NOT
87449,NOT
95552,NOT
46561,NOT
52245,NOT
78748,NOT
64238,NOT
72205,NOT
25270,OFF
88569,NOT
33813,NOT
91468,OFF
64417,OFF
47727,NOT
51162,OFF
97825,NOT
74590,NOT
59665,OFF
22890,OFF
32374,OFF
30862,OFF
82753,NOT
77796,NOT
38104,NOT
79182,NOT
69152,NOT
72865,NOT
75631,NOT
78114,NOT
39546,NOT
25701,NOT
88264,NOT
12496,NOT
97861,NOT
21021,NOT
81082,OFF
91393,NOT
11712,NOT
19595,NOT
76327,OFF
96024,NOT
86899,NOT
45543,NOT
21905,OFF
80805,NOT
21143,NOT
55448,NOT
22263,OFF
58973,NOT
36385,NOT
25505,OFF
81640,OFF
81234,NOT
75253,OFF
51224,NOT
18734,NOT
93553,NOT
85697,NOT
54454,OFF
94902,NOT
65506,OFF
33861,OFF
88055,NOT
88884,NOT
43851,OFF
78274,OFF
52917,OFF
90303,OFF
29573,NOT
29042,NOT
17763,OFF
44577,OFF
85211,NOT
85715,OFF
16298,OFF
27890,OFF
89741,NOT
79617,NOT
59925,NOT
78055,OFF
52312,NOT
30006,OFF
37835,OFF
43764,OFF
73092,OFF
37035,NOT
83765,NOT
86499,OFF
92620,NOT
41278,OFF
93765,NOT
90853,OFF
41206,NOT
82873,OFF
34690,OFF
62473,NOT
26379,OFF
67206,NOT
16628,NOT
69013,OFF
49837,OFF
23227,OFF
82560,NOT
40923,NOT
94073,NOT
83105,NOT
45691,OFF
41289,OFF
36243,NOT
94435,NOT
25227,OFF
21560,OFF
99708,NOT
49028,OFF
15545,NOT
44426,NOT
22376,NOT
55735,NOT
49887,OFF
20945,NOT
60373,NOT
14612,NOT
46548,NOT
86436,NOT
54881,NOT
42370,NOT
23876,NOT
78809,NOT
82852,OFF
16886,OFF
24224,NOT
48855,NOT
98513,NOT
91612,OFF
22473,OFF
71941,OFF
81211,NOT
49232,NOT
66728,OFF
14646,NOT
13052,OFF
90426,OFF
10553,NOT
89551,NOT
72159,NOT
98962,OFF
85383,OFF
19119,OFF
60876,OFF
99724,OFF
24532,OFF
14203,NOT
71883,NOT
47976,NOT
84109,NOT
10867,OFF
17118,OFF
10396,NOT
13983,NOT
17796,OFF
61001,NOT
66978,NOT
96476,NOT
51509,OFF
95766,NOT
27450,NOT
40583,NOT
70493,OFF
16523,NOT
65500,NOT
69349,NOT
94600,NOT
10173,NOT
43190,NOT
10039,OFF
76138,NOT
68186,NOT
85608,NOT
31511,NOT
24287,NOT
62156,OFF
87315,NOT
11134,OFF
24989,NOT
43267,NOT
18366,NOT
53209,NOT
12662,NOT
94821,NOT
99978,OFF
61141,NOT
83024,NOT
55210,NOT
70694,NOT
91875,NOT
63376,NOT
41477,OFF
81273,OFF
71786,OFF
68168,NOT
87858,NOT
40586,NOT
58493,OFF
31811,NOT
27628,NOT
24649,NOT
57789,NOT
91501,NOT
99466,NOT
85476,NOT
13228,NOT
26425,OFF
51261,NOT
75861,NOT
96859,OFF
14263,OFF
98375,NOT
93086,NOT
57039,NOT
41272,OFF
43987,NOT
28949,OFF
98020,NOT
58504,NOT
62195,OFF
15635,OFF
52122,OFF
48011,NOT
31570,OFF
12206,NOT
86424,NOT
12842,OFF
35113,NOT
76477,NOT
57718,OFF
66941,NOT
81511,OFF
93438,NOT
59744,NOT
22166,NOT
16729,NOT
23087,NOT
22703,NOT
94516,NOT
56017,NOT
52806,NOT
96893,NOT
82720,NOT
20538,NOT
48603,NOT
30076,OFF
99682,NOT
47077,NOT
41523,OFF
39286,NOT
96114,OFF
83263,NOT
84050,NOT
86091,OFF
30430,NOT
66549,NOT
45920,OFF
51839,OFF
14533,NOT
53755,NOT
41303,NOT
81503,OFF
20761,NOT
22948,NOT
40598,NOT
41445,NOT
19126,OFF
60951,NOT
27314,NOT
97889,NOT
78713,NOT
29814,OFF
94132,OFF
32705,OFF
40695,NOT
12914,NOT
23745,NOT
52849,OFF
98361,NOT
63934,NOT
88245,NOT
91237,NOT
82666,OFF
33891,NOT
11463,NOT
96896,NOT
77332,OFF
83574,NOT
40253,NOT
97272,OFF
48976,OFF
19750,NOT
18398,NOT
51763,NOT
25487,OFF
13575,NOT
34816,NOT
83264,OFF
15839,OFF
84280,OFF
49958,NOT
38576,OFF
14684,OFF
94906,NOT
62457,OFF
85927,NOT
32481,NOT
36435,OFF
31123,NOT
23548,OFF
15281,NOT
58101,NOT
52401,OFF
86287,NOT
14708,NOT
99852,NOT
78349,NOT
22123,NOT
81827,OFF
53170,OFF
41184,NOT
30215,NOT
73520,NOT
34237,OFF
39581,NOT
40126,OFF
97308,OFF
74193,NOT
73669,NOT
76336,OFF
86824,OFF
59664,NOT
98983,NOT
87835,NOT
30893,OFF
65359,NOT
55177,OFF
15230,NOT
52530,NOT
18671,NOT
72508,OFF
88542,OFF
65748,NOT
14680,OFF
25738,OFF
41139,NOT
66799,NOT
19456,NOT
33386,NOT
49817,OFF
56303,OFF
68916,OFF
92156,OFF
73871,OFF
66862,OFF
68364,NOT
50949,OFF
45317,NOT
19058,OFF
93835,NOT
77925,NOT
90764,NOT
28359,NOT
53350,NOT
44972,NOT
84557,NOT
35154,NOT
55585,NOT
87905,NOT
15065,NOT
87588,NOT
27525,NOT
82591,OFF
10106,OFF
61319,OFF
19740,OFF
51585,NOT
10216,NOT
66450,NOT
77344,NOT
10088,NOT
87196,NOT
70613,NOT
35276,OFF
89245,NOT
81226,OFF
92556,NOT
79256,OFF
87004,NOT
50652,NOT
69159,NOT
85193,NOT
13114,OFF
86177,NOT
68093,NOT
10256,OFF
31412,NOT
88843,NOT
82077,NOT
65398,OFF
65130,OFF
44368,NOT
26536,NOT
97548,NOT
37848,NOT
30385,NOT
39246,NOT
68010,OFF
38673,NOT
10621,OFF
23247,NOT
66339,NOT
31173,NOT
11299,NOT
52042,OFF
28676,NOT
49005,NOT
27118,OFF
50526,NOT
83891,NOT
20005,OFF
61480,NOT
96551,NOT
90504,NOT
47826,NOT
54569,NOT
82604,NOT
40604,NOT
50361,NOT
39402,NOT
94175,NOT
